Id. Biblioth�que actuelle;ppn;ID Localisation;Desc Cote Principale;count
LASH;048652415;SL1;034 QSJ 3548;92
LASH;048653055;SL1;034 QSJ 3550;0
LASH;050974734;SL1;034 QSJ 3549;0
LASH;051681730;SL1;034 QSJ 3555;0
LASH;060607335;SL1;034 QSJ 355;0
LASH;054128560;SL1;034 QSJ 3557;0
LASH;068907680;SL1;034 QSJ 3547;0
LASH;045266557;SL1;034 QSJ 355;0
LASH;052152251;SL1;034 QSJ 3559;0
LASH;048652415;SL1;034 QSJ 3548;0
LASH;045310645;SL1;034 QSJ 3561;0
LASH;052152251;SL1;034 QSJ 3559;0
LASH;052152189;SL1;034 QSJ 3564;0
LASH;059373113;SL1;034 QSJ 3563;0
LASH;056735391;SL1;034 QSJ 3566;0
LASH;052152251;SL1;034 QSJ 3559;0
LASH;059623373;SL1;034 QSJ 3562;0
LASH;05584894X;SL1;034 QSJ 3558;0
LASH;138463891;SL1;034 QSJ 3562;0
LASH;053935462;SL1;034 QSJ 3577;0
LASH;053294718;SL1;034 QSJ 3576;0
LASH;052370860;SL1;034 QSJ 3571;0
LASH;052152189;SL1;034 QSJ 3564;0
LASH;134440552;SL1;034 QSJ 3558;0
LASH;052152189;SL1;034 QSJ 3564;0
LASH;054275512;SL1;034 QSJ 3584;0
LASH;07541578X;SL1;034 QSJ 3585;0
LASH;051645963;SL1;034 QSJ 3581;0
LASH;054125324;SL1;034 QSJ 3582;0
LASH;052845397;SL1;034 QSJ 3567;0
LASH;054125324;SL1;034 QSJ 3582;0
LASH;054275512;SL1;034 QSJ 3584;0
LASH;05414485X;SL1;034 QSJ 3574;0
LASH;052845427;SL1;034 QSJ 3578;0
LASH;054275512;SL1;034 QSJ 3584;0
LASH;051645963;SL1;034 QSJ 3581;0
LASH;052846857;SL1;034 QSJ 3572;0
LASH;05538854X;SL1;034 QSJ 3597;0
LASH;05850401X;SL1;034 QSJ 3595;0
LASH;05538854X;SL1;034 QSJ 3597;0
LASH;05538854X;SL1;034 QSJ 3597;0
LASH;07541578X;SL1;034 QSJ 3585;0
LASH;054422191;SL1;034 QSJ 3589;0
LASH;055387802;SL1;034 QSJ 3594;0
LASH;055747159;SL1;034 QSJ 3600;0
LASH;07541578X;SL1;034 QSJ 3585;0
LASH;055388612;SL1;034 QSJ 3593;0
LASH;055848273;SL1;034 QSJ 3604;0
LASH;055764010;SL1;034 QSJ 3602;0
LASH;058530614;SL1;034 QSJ 3611;0
LASH;059849835;SL1;034 QSJ 3606;0
LASH;055764010;SL1;034 QSJ 3602;0
LASH;055764010;SL1;034 QSJ 3602;0
LASH;052152189;SL1;034 QSJ 3564;0
LASH;056536674;SL1;034 QSJ 3583;0
LASH;059775467;SL1;034 QSJ 3599;0
LASH;054422191;SL1;034 QSJ 3589;0
LASH;055747221;SL1;034 QSJ 3590;0
LASH;137995393;SL1;034 QSJ 361;0
LASH;054125324;SL1;034 QSJ 3582;0
LASH;055747159;SL1;034 QSJ 3600;0
LASH;052370860;SL1;034 QSJ 3571;0
LASH;138463891;SL1;034 QSJ 3562;0
LASH;123470544;SL1;034 QSJ 3585;0
LASH;05520919X;SL1;034 QSJ 3591;0
LASH;059916737;SL1;034 QSJ 3609;0
LASH;058530614;SL1;034 QSJ 3611;66
LASH;059071133;SL1;034 QSJ 3616;55
LASH;059071133;SL1;034 QSJ 3616;55
LASH;057871396;SL1;034 QSJ 3613;78
LASH;057871396;SL1;034 QSJ 3613;78
LASH;127388443;SL1;034 QSJ 3624;38
LASH;059849177;SL1;034 QSJ 3622;77
LASH;059849177;SL1;034 QSJ 3622;77
LASH;059849177;SL1;034 QSJ 3622;77
LASH;058564152;SL1;034 QSJ 3618;65
LASH;059835656;SL1;034 QSJ 3626;29
LASH;127388443;SL1;034 QSJ 3624;38
LASH;059213884;SL1;034 QSJ 3630;38
LASH;075941333;SL1;034 QSJ 3694;54
LASH;05921418X;SL1;034 QSJ 3624;45
LASH;05921418X;SL1;034 QSJ 3624;45
LASH;059213884;SL1;034 QSJ 3630;38
LASH;058564152;SL1;034 QSJ 3618;65
LASH;059737662;SL1;034 QSJ 3632;58
LASH;059391294;SL1;034 QSJ 3628;67
LASH;059737662;SL1;034 QSJ 3632;58
LASH;077372549;SL1;034 QSJ 3635;122
LASH;059213884;SL1;034 QSJ 3630;0
LASH;059391294;SL1;034 QSJ 3628;0
LASH;059213884;SL1;034 QSJ 3630;0
LASH;059213884;SL1;034 QSJ 3630;0
LASH;067743234;SL1;034 QSJ 3634;0
LASH;098231022;SL1;034 QSJ 3620;0
LASH;120860740;SL1;034 QSJ 3638;0
LASH;059737662;SL1;034 QSJ 3632;0
LASH;046546332;SL1;034 QSJ 365;0
LASH;061635154;SL1;034 QSJ 3641;0
LASH;097684996;SL1;034 QSJ 3649;0
LASH;061635154;SL1;034 QSJ 3641;0
LASH;061635154;SL1;034 QSJ 3641;0
LASH;067262600;SL1;034 QSJ 3645;0
LASH;061635154;SL1;034 QSJ 3641;0
LASH;067348769;SL1;034 QSJ 3647;0
LASH;068653352;SL1;034 QSJ 3651;0
LASH;069005656;SL1;034 QSJ 3656;0
LASH;069046778;SL1;034 QSJ 3653;0
LASH;069046778;SL1;034 QSJ 3653;0
LASH;067185975;SL1;034 QSJ 3643;0
LASH;068653352;SL1;034 QSJ 3651;0
LASH;000815101;SL1;034 QSJ 366;0
LASH;068653352;SL1;034 QSJ 3651;0
LASH;067262600;SL1;034 QSJ 3645;0
LASH;068998619;SL1;034 QSJ 3652;0
LASH;069046778;SL1;034 QSJ 3653;0
LASH;070527520;SL1;034 QSJ 3665;0
LASH;143098764;SL1;034 QSJ 3667;0
LASH;136739008;SL1;034 QSJ 3660;0
LASH;073873640;SL1;034 QSJ 3674;0
LASH;134441303;SL1;034 QSJ 3668;0
LASH;110992784;SL1;034 QSJ 3676;0
LASH;134441303;SL1;034 QSJ 3668;0
LASH;002297248;SL1;034 QSJ 368;0
LASH;084610980;SL1;034 QSJ 3675;0
LASH;121644588;SL1;034 QSJ 3676;0
LASH;076613399;SL1;034 QSJ 3691;0
LASH;081845251;SL1;034 QSJ 3692;0
LASH;074774646;SL1;034 QSJ 3684;0
LASH;009611029;SL1;034 QSJ 369;0
LASH;076613399;SL1;034 QSJ 3691;0
LASH;11212061X;SL1;034 QSJ 3688;0
LASH;139834680;SL1;034 QSJ 3694;0
LASH;081845251;SL1;034 QSJ 3692;0
LASH;074774646;SL1;034 QSJ 3684;0
LASH;074794108;SL1;034 QSJ 3689;0
LASH;073873640;SL1;034 QSJ 3674;0
LASH;138481105;SL1;034 QSJ 3688;0
LASH;009611029;SL1;034 QSJ 369;0
LASH;139834680;SL1;034 QSJ 3694;0
LASH;121644588;SL1;034 QSJ 3676;0
LASH;075094460;SL1;034 QSJ 3683;0
LASH;075941333;SL1;034 QSJ 3694;0
LASH;073873640;SL1;034 QSJ 3674;0
LASH;099220695;SL1;034 QSJ 3678;0
LASH;11212061X;SL1;034 QSJ 3688;0
LASH;075941333;SL1;034 QSJ 3694;0
LASH;071588868;SL1;034 QSJ 3671;0
LASH;052210642;SL1;034 QSJ 368;0
LASH;138481105;SL1;034 QSJ 3688;0
LASH;151536929;SL1;034 QSJ 3694;0
LASH;077373278;SL1;034 QSJ 3697;53
LASH;131319965;SL1;034 QSJ 3694;57
LASH;180573888;SL1;034 QSJ 3694;70
LASH;180573888;SL1;034 QSJ 3694;70
LASH;139834680;SL1;034 QSJ 3694;71
LASH;131319965;SL1;034 QSJ 3694;57
LASH;079054803;SL1;034 QSJ 3711;56
LASH;151536929;SL1;034 QSJ 3694;61
LASH;16415146X;SL1;034 QSJ 3694;60
LASH;12087167X;SL1;034 QSJ 3796;79
LASH;075936518;SL1;034 QSJ 3696;61
LASH;080405150;SL1;034 QSJ 3712;81
LASH;087872706;SL1;034 QSJ 3721;43
LASH;137097840;SL1;034 QSJ 3857;80
LASH;080450555;SL1;034 QSJ 3713;76
LASH;075936518;SL1;034 QSJ 3696;61
LASH;131319965;SL1;034 QSJ 3694;57
LASH;080449921;SL1;034 QSJ 3714;64
LASH;112120938;SL1;034 QSJ 3713;71
LASH;113894767;SL1;034 QSJ 3719;89
LASH;103464484;SL1;034 QSJ 3724;30
LASH;084743247;SL1;034 QSJ 3727;46
LASH;113901224;SL1;034 QSJ 3731;34
LASH;077262948;SL1;034 QSJ 3698;73
LASH;003856178;SL1;034 QSJ 370;65
LASH;121645274;SL1;034 QSJ 3722;0
LASH;125233353;SL1;034 QSJ 3733;0
LASH;077262948;SL1;034 QSJ 3698;0
LASH;085208035;SL1;034 QSJ 3732;0
LASH;080450555;SL1;034 QSJ 3713;0
LASH;124928196;SL1;034 QSJ 3731;0
LASH;003594963;SL1;034 QSJ 374;0
LASH;087746387;SL1;034 QSJ 3744;0
LASH;081361823;SL1;034 QSJ 3699;0
LASH;135416051;SL1;034 QSJ 3742;0
LASH;113894767;SL1;034 QSJ 3719;0
LASH;079054803;SL1;034 QSJ 3711;0
LASH;110988701;SL1;034 QSJ 3736;0
LASH;137938225;SL1;034 QSJ 3738;0
LASH;087746387;SL1;034 QSJ 3744;0
LASH;080486339;SL1;034 QSJ 3707;0
LASH;137938225;SL1;034 QSJ 3738;0
LASH;124289258;SL1;034 QSJ 3748;0
LASH;163891664;SL1;034 QSJ 3729;0
LASH;136738508;SL1;034 QSJ 3697;0
LASH;117787442;SL1;034 QSJ 3743;0
LASH;164411399;SL1;034 QSJ 3727;0
LASH;077373278;SL1;034 QSJ 3697;0
LASH;078116007;SL1;034 QSJ 3710;0
LASH;086177931;SL1;034 QSJ 3729;0
LASH;124289258;SL1;034 QSJ 3748;0
LASH;137437706;SL1;034 QSJ 3780;0
LASH;141881615;SL1;034 QSJ 3771;0
LASH;111010446;SL1;034 QSJ 3776;0
LASH;141881615;SL1;034 QSJ 3771;0
LASH;136526659;SL1;034 QSJ 3777;0
LASH;137437706;SL1;034 QSJ 3780;0
LASH;136191479;SL1;034 QSJ 3785;0
LASH;123512123;SL1;034 QSJ 3780;0
LASH;136526659;SL1;034 QSJ 3777;0
LASH;114618097;SL1;034 QSJ 3787;0
LASH;136526659;SL1;034 QSJ 3777;0
LASH;131852469;SL1;034 QSJ 3789;0
LASH;136191479;SL1;034 QSJ 3785;0
LASH;137656777;SL1;034 QSJ 3766;0
LASH;093719647;SL1;034 QSJ 3751;0
LASH;121640116;SL1;034 QSJ 3795;0
LASH;129178918;SL1;034 QSJ 3797;0
LASH;114618097;SL1;034 QSJ 3787;0
LASH;126232539;SL1;034 QSJ 3792;0
LASH;045201048;SL1;034 QSJ 38;0
LASH;120861305;SL1;034 QSJ 3800;0
LASH;120861305;SL1;034 QSJ 3800;0
LASH;127510249;SL1;034 QSJ 3822;0
LASH;00359310X;SL1;034 QSJ 38;0
LASH;124289916;SL1;034 QSJ 3809;0
LASH;120861305;SL1;034 QSJ 3800;0
LASH;122428803;SL1;034 QSJ 3809;0
LASH;124289916;SL1;034 QSJ 3809;0
LASH;137373864;SL1;034 QSJ 3821;0
LASH;070503508;SL1;034 QSJ 38;0
LASH;120861305;SL1;034 QSJ 3800;0
LASH;122620100;SL1;034 QSJ 3807;0
LASH;127217762;SL1;034 QSJ 3823;0
LASH;127468994;SL1;034 QSJ 3815;0
LASH;120861305;SL1;034 QSJ 3800;0
LASH;137373864;SL1;034 QSJ 3821;0
LASH;121571998;SL1;034 QSJ 3803;0
LASH;137097840;SL1;034 QSJ 3857;0
LASH;145189988;SL1;034 QSJ 3830;0
LASH;127217762;SL1;034 QSJ 3823;0
LASH;16182479X;SL1;034 QSJ 3817;0
LASH;120861305;SL1;034 QSJ 3800;0
LASH;128826819;SL1;034 QSJ 3831;0
LASH;136763375;SL1;034 QSJ 3819;0
LASH;121571998;SL1;034 QSJ 3803;0
LASH;137526962;SL1;034 QSJ 3861;83
LASH;137526962;SL1;034 QSJ 3861;83
LASH;136754996;SL1;034 QSJ 3862;85
LASH;136754996;SL1;034 QSJ 3862;85
LASH;05993879X;SL1;034 QSJ 395;36
LASH;147483344;SL1;034 QSJ 3880;52
LASH;138447314;SL1;034 QSJ 3868;62
LASH;138447314;SL1;034 QSJ 3868;62
LASH;159290147;SL1;034 QSJ 3898;61
LASH;172066832;SL1;034 QSJ 3976;41
LASH;151096104;SL1;034 QSJ 3894;56
LASH;165853093;SL1;034 QSJ 3968;81
LASH;164276017;SL1;034 QSJ 3934;165
LASH;091549302;SL1;034 QSJ 40;46
LASH;003483754;SL1;034 QSJ 391;96
LASH;076967573;SL1;034 QSJ 407;84
LASH;160618398;SL1;034 QSJ 393;97
LASH;175800537;SL1;034 QSJ 3997;25
LASH;001842668;SL1;034 QSJ 423;16
LASH;091549302;SL1;034 QSJ 40;46
LASH;010653678;SL1;034 QSJ 426;64
LASH;195274733;SL1;034 QSJ 4046;75
LASH;161332013;SL1;034 QSJ 40;42
LASH;000815225;SL1;034 QSJ 398;0
LASH;076967573;SL1;034 QSJ 407;0
LASH;060596465;SL1;034 QSJ 414;0
LASH;079543707;SL1;034 QSJ 408;0
LASH;010653678;SL1;034 QSJ 426;0
LASH;002942909;SL1;034 QSJ 413;0
LASH;045310564;SL1;034 QSJ 400;0
LASH;010653678;SL1;034 QSJ 426;0
LASH;00033202X;SL1;034 QSJ 448;0
LASH;138483051;SL1;034 QSJ 427;0
LASH;004432452;SL1;034 QSJ 447;0
LASH;046567682;SL1;034 QSJ 454;0
LASH;046567682;SL1;034 QSJ 454;0
LASH;071387633;SL1;034 QSJ 429;0
LASH;074436775;SL1;034 QSJ 432;0
LASH;074436775;SL1;034 QSJ 432;0
LASH;074436775;SL1;034 QSJ 432;0
LASH;003840212;SL1;034 QSJ 429;0
LASH;138483051;SL1;034 QSJ 427;0
LASH;055148700;SL1;034 QSJ 439;0
LASH;04895702X;SL1;034 QSJ 435;0
LASH;138483051;SL1;034 QSJ 427;0
LASH;012025860;SL1;034 QSJ 409;0
LASH;118370812;SL1;034 QSJ 427;0
LASH;005556414;SL1;034 QSJ 412;0
LASH;005966884;SL1;034 QSJ 459;0
LASH;008267227;SL1;034 QSJ 461;0
LASH;045311579;SL1;034 QSJ 455;0
LASH;009293906;SL1;034 QSJ 458;0
LASH;004113020;SL1;034 QSJ 450;0
LASH;059619546;SL1;034 QSJ 468;0
LASH;005970113;SL1;034 QSJ 463;0
LASH;000139041;SL1;034 QSJ 459;0
LASH;060947306;SL1;034 QSJ 458;0
LASH;01073578X;SL1;034 QSJ 456;0
LASH;060947306;SL1;034 QSJ 458;0
LASH;083623450;SL1;034 QSJ 447;0
LASH;059619546;SL1;034 QSJ 468;0
LASH;045311579;SL1;034 QSJ 455;0
LASH;073488976;SL1;034 QSJ 480;0
LASH;000762679;SL1;034 QSJ 471;0
LASH;075141086;SL1;034 QSJ 478;0
LASH;001863819;SL1;034 QSJ 478;0
LASH;00445250X;SL1;034 QSJ 471;0
LASH;00452179X;SL1;034 QSJ 47;0
LASH;011377496;SL1;034 QSJ 473;0
LASH;00452179X;SL1;034 QSJ 47;0
LASH;046170421;SL1;034 QSJ 478;0
LASH;164377131;SL1;034 QSJ 478;0
LASH;02485008X;SL1;034 QSJ 477;0
LASH;058940634;SL1;034 QSJ 475;0
LASH;075141086;SL1;034 QSJ 478;0
LASH;000809837;SL1;034 QSJ 480;0
LASH;004369041;SL1;034 QSJ 492;0
LASH;075141086;SL1;034 QSJ 478;0
LASH;004114906;SL1;034 QSJ 491;0
LASH;073488976;SL1;034 QSJ 480;0
LASH;059347422;SL1;034 QSJ 489;0
LASH;011821280;SL1;034 QSJ 494;0
LASH;024825077;SL1;034 QSJ 469;0
LASH;075141086;SL1;034 QSJ 478;0
LASH;024925306;SL1;034 QSJ 491;0
LASH;001050915;SL1;034 QSJ 458;0
LASH;011225092;SL1;034 QSJ 480;0
LASH;046567682;SL1;034 QSJ 454;0
LASH;140101705;SL1;034 QSJ 468;0
LASH;046288759;SL1;034 QSJ 478;0
LASH;060947306;SL1;034 QSJ 458;0
LASH;011184361;SL1;034 QSJ 49;0
LASH;010442340;SL1;034 QSJ 490;0
LASH;004289544;SL1;034 QSJ 499;18
LASH;001542567;SL1;034 QSJ 499;24
LASH;025811126;SL1;034 QSJ 499;6
LASH;133494640;SL1;034 QSJ 499;55
LASH;004599209;SL1;034 QSJ 496;46
LASH;010538186;SL1;034 QSJ 574;22
LASH;045310912;SL1;034 QSJ 506;12
LASH;133494640;SL1;034 QSJ 499;55
LASH;133494640;SL1;034 QSJ 499;55
LASH;005790182;SL1;034 QSJ 577;19
LASH;117770604;SL1;034 QSJ 505;37
LASH;00480466X;SL1;034 QSJ 503;31
LASH;133494640;SL1;034 QSJ 499;55
LASH;008094144;SL1;034 QSJ 513;24
LASH;003303977;SL1;034 QSJ 567;19
LASH;085762628;SL1;034 QSJ 506;27
LASH;005995175;SL1;034 QSJ 513;24
LASH;085762628;SL1;034 QSJ 506;27
LASH;045310912;SL1;034 QSJ 506;12
LASH;001806483;SL1;034 QSJ 520;7
LASH;006045650;SL1;034 QSJ 527;16
LASH;010457402;SL1;034 QSJ 529;37
LASH;019845405;SL1;034 QSJ 586;11
LASH;061052167;SL1;034 QSJ 522;47
LASH;061052167;SL1;034 QSJ 522;47
LASH;011428317;SL1;034 QSJ 538;38
LASH;008508178;SL1;034 QSJ 539;31
LASH;058537635;SL1;034 QSJ 520;29
LASH;000724785;SL1;034 QSJ 587;32
LASH;00261152X;SL1;034 QSJ 587;20
LASH;005994179;SL1;034 QSJ 591;33
LASH;005994179;SL1;034 QSJ 591;33
LASH;002297396;SL1;034 QSJ 589;25
LASH;001805134;SL1;034 QSJ 596;17
LASH;010455442;SL1;034 QSJ 593;19
LASH;010457496;SL1;034 QSJ 597;26
LASH;000969168;SL1;034 QSJ 597;50
LASH;005993105;SL1;034 QSJ 597;36
LASH;008597944;SL1;034 QSJ 596;7
LASH;003294293;SL1;034 QSJ 596;38
LASH;001538969;SL1;034 QSJ 604;31
LASH;007680112;SL1;034 QSJ 600;12
LASH;007680112;SL1;034 QSJ 600;12
LASH;011428317;SL1;034 QSJ 538;0
LASH;002941953;SL1;034 QSJ 539;0
LASH;005988195;SL1;034 QSJ 534;0
LASH;001801481;SL1;034 QSJ 535;0
LASH;013231995;SL1;034 QSJ 555;0
LASH;011070072;SL1;034 QSJ 551;0
LASH;001866281;SL1;034 QSJ 533;0
LASH;01098514X;SL1;034 QSJ 531;0
LASH;010457445;SL1;034 QSJ 554;0
LASH;010535322;SL1;034 QSJ 544;0
LASH;001566970;SL1;034 QSJ 516;0
LASH;009351221;SL1;034 QSJ 553;0
LASH;005988012;SL1;034 QSJ 545;0
LASH;001805525;SL1;034 QSJ 522;0
LASH;013293109;SL1;034 QSJ 536;0
LASH;001804871;SL1;034 QSJ 509;0
LASH;01330772X;SL1;034 QSJ 556;0
LASH;069451419;SL1;034 QSJ 556;0
LASH;002751852;SL1;034 QSJ 54;0
LASH;013231995;SL1;034 QSJ 555;0
LASH;005995221;SL1;034 QSJ 562;0
LASH;000738131;SL1;034 QSJ 556;0
LASH;015252159;SL1;034 QSJ 557;0
LASH;000347795;SL1;034 QSJ 548;0
LASH;007943644;SL1;034 QSJ 557;0
LASH;024284122;SL1;034 QSJ 557;0
LASH;069451419;SL1;034 QSJ 556;0
LASH;019834632;SL1;034 QSJ 565;0
LASH;113432879;SL1;034 QSJ 570;0
LASH;002887444;SL1;034 QSJ 563;0
LASH;055758509;SL1;034 QSJ 567;0
LASH;013387960;SL1;034 QSJ 563;0
LASH;071026932;SL1;034 QSJ 567;0
LASH;071026932;SL1;034 QSJ 567;0
LASH;071026932;SL1;034 QSJ 567;0
LASH;113432879;SL1;034 QSJ 570;0
LASH;010342095;SL1;034 QSJ 570;0
LASH;010342095;SL1;034 QSJ 570;0
LASH;020316224;SL1;034 QSJ 572;0
LASH;162132417;SL1;034 QSJ 572;0
LASH;001804278;SL1;034 QSJ 575;0
LASH;001825976;SL1;034 QSJ 574;0
LASH;005790182;SL1;034 QSJ 577;0
LASH;000342432;SL1;034 QSJ 572;0
LASH;02545739X;SL1;034 QSJ 578;0
LASH;006044859;SL1;034 QSJ 580;0
LASH;001805045;SL1;034 QSJ 578;0
LASH;001805045;SL1;034 QSJ 578;0
LASH;059737905;SL1;034 QSJ 58;0
LASH;010014381;SL1;034 QSJ 581;0
LASH;137995652;SL1;034 QSJ 581;0
LASH;001145940;SL1;034 QSJ 580;0
LASH;00810283X;SL1;034 QSJ 582;0
LASH;022771786;SL1;034 QSJ 581;0
LASH;008680817;SL1;034 QSJ 581;0
LASH;137995652;SL1;034 QSJ 581;0
LASH;005187850;SL1;034 QSJ 581;0
LASH;048988383;SL1;034 QSJ 585;0
LASH;074143689;SL1;034 QSJ 582;0
LASH;046546286;SL1;034 QSJ 582;0
LASH;046546286;SL1;034 QSJ 582;0
LASH;01002221X;SL1;034 QSJ 604;17
LASH;01002221X;SL1;034 QSJ 604;17
LASH;002941945;SL1;034 QSJ 604;21
LASH;001864408;SL1;034 QSJ 609;18
LASH;003556751;SL1;034 QSJ 609;83
LASH;001807617;SL1;034 QSJ 616;11
LASH;005062071;SL1;034 QSJ 616;11
LASH;003556751;SL1;034 QSJ 609;83
LASH;010471774;SL1;034 QSJ 618;21
LASH;076612252;SL1;034 QSJ 616;86
LASH;00385633X;SL1;034 QSJ 61;0
LASH;045313083;SL1;034 QSJ 612;0
LASH;002297426;SL1;034 QSJ 620;0
LASH;074103253;SL1;034 QSJ 620;0
LASH;013464957;SL1;034 QSJ 619;0
LASH;074103253;SL1;034 QSJ 620;0
LASH;045313083;SL1;034 QSJ 612;0
LASH;074103253;SL1;034 QSJ 620;0
LASH;000093539;SL1;034 QSJ 620;0
LASH;060162880;SL1;034 QSJ 622;40
LASH;060162880;SL1;034 QSJ 622;40
LASH;00320121X;SL1;034 QSJ 622;22
LASH;088745007;SL1;034 QSJ 622;43
LASH;00743975X;SL1;034 QSJ 624;25
LASH;002752468;SL1;034 QSJ 625;15
LASH;006015409;SL1;034 QSJ 626;13
LASH;000674265;SL1;034 QSJ 627;17
LASH;003133419;SL1;034 QSJ 625;12
LASH;001860267;SL1;034 QSJ 627;22
LASH;005328128;SL1;034 QSJ 624;8
LASH;052208346;SL1;034 QSJ 625;13
LASH;047734817;SL1;034 QSJ 626;41
LASH;052208346;SL1;034 QSJ 625;13
LASH;046143653;SL1;034 QSJ 627;7
LASH;00743975X;SL1;034 QSJ 624;25
LASH;052208346;SL1;034 QSJ 625;13
LASH;001816993;SL1;034 QSJ 624;9
LASH;143345893;SL1;034 QSJ 635;40
LASH;129174831;SL1;034 QSJ 628;62
LASH;003696057;SL1;034 QSJ 628;21
LASH;006044255;SL1;034 QSJ 630;33
LASH;129174831;SL1;034 QSJ 628;62
LASH;002297450;SL1;034 QSJ 633;53
LASH;025418432;SL1;034 QSJ 636;0
LASH;045220042;SL1;034 QSJ 634;0
LASH;069429340;SL1;034 QSJ 637;0
LASH;129174831;SL1;034 QSJ 628;0
LASH;076885488;SL1;034 QSJ 635;0
LASH;136519350;SL1;034 QSJ 627;0
LASH;069429340;SL1;034 QSJ 637;0
LASH;005622328;SL1;034 QSJ 637;0
LASH;045220042;SL1;034 QSJ 634;0
LASH;143345893;SL1;034 QSJ 635;0
LASH;069429340;SL1;034 QSJ 637;0
LASH;095281177;SL1;034 QSJ 637;0
LASH;002297450;SL1;034 QSJ 633;0
LASH;000788562;SL1;034 QSJ 631;0
LASH;069429340;SL1;034 QSJ 637;0
LASH;076885488;SL1;034 QSJ 635;0
LASH;136519350;SL1;034 QSJ 627;0
LASH;095281177;SL1;034 QSJ 637;0
LASH;046143653;SL1;034 QSJ 627;0
LASH;009361340;SL1;034 QSJ 630;0
LASH;00868295X;SL1;034 QSJ 644;0
LASH;143345893;SL1;034 QSJ 635;0
LASH;000353329;SL1;034 QSJ 636;0
LASH;045584516;SL1;034 QSJ 637;0
LASH;003658317;SL1;034 QSJ 645;0
LASH;045296162;SL1;034 QSJ 636;0
LASH;005986737;SL1;034 QSJ 646;0
LASH;005986737;SL1;034 QSJ 646;0
LASH;09032823X;SL1;034 QSJ 645;0
LASH;000297860;SL1;034 QSJ 651;0
LASH;004356071;SL1;034 QSJ 653;0
LASH;010661689;SL1;034 QSJ 649;0
LASH;025303805;SL1;034 QSJ 646;0
LASH;001868306;SL1;034 QSJ 646;0
LASH;004522389;SL1;034 QSJ 655;0
LASH;059373385;SL1;034 QSJ 65;0
LASH;151279500;SL1;034 QSJ 65;0
LASH;069429340;SL1;034 QSJ 637;0
LASH;003658317;SL1;034 QSJ 645;0
LASH;005024862;SL1;034 QSJ 649;0
LASH;09032823X;SL1;034 QSJ 645;0
LASH;059373385;SL1;034 QSJ 65;0
LASH;006015468;SL1;034 QSJ 653;0
LASH;000263265;SL1;034 QSJ 646;0
LASH;075509814;SL1;034 QSJ 657;0
LASH;000093573;SL1;034 QSJ 657;0
LASH;001868918;SL1;034 QSJ 655;0
LASH;006016286;SL1;034 QSJ 656;0
LASH;083994025;SL1;034 QSJ 655;0
LASH;001868918;SL1;034 QSJ 655;0
LASH;001567632;SL1;034 QSJ 658;0
LASH;010473483;SL1;034 QSJ 655;0
LASH;001868918;SL1;034 QSJ 655;0
LASH;000245078;SL1;034 QSJ 658;0
LASH;016872258;SL1;034 QSJ 655;0
LASH;023121246;SL1;034 QSJ 66;0
LASH;007859902;SL1;034 QSJ 658;0
LASH;001804928;SL1;034 QSJ 657;0
LASH;000245078;SL1;034 QSJ 658;0
LASH;059373229;SL1;034 QSJ 657;0
LASH;083736247;SL1;034 QSJ 660;0
LASH;000173630;SL1;034 QSJ 664;0
LASH;008116016;SL1;034 QSJ 657;0
LASH;001889621;SL1;034 QSJ 664;0
LASH;048078352;SL1;034 QSJ 660;0
LASH;083736247;SL1;034 QSJ 660;0
LASH;048078352;SL1;034 QSJ 660;0
LASH;045208417;SL1;034 QSJ 665;0
LASH;069010536;SL1;034 QSJ 665;0
LASH;083736247;SL1;034 QSJ 660;0
LASH;059066857;SL1;034 QSJ 664;0
LASH;069010536;SL1;034 QSJ 665;0
LASH;048078352;SL1;034 QSJ 660;0
LASH;000057967;SL1;034 QSJ 669;11
LASH;010477330;SL1;034 QSJ 667;25
LASH;008683131;SL1;034 QSJ 666;34
LASH;001893653;SL1;034 QSJ 670;20
LASH;045208417;SL1;034 QSJ 665;62
LASH;005283795;SL1;034 QSJ 675;23
LASH;004465482;SL1;034 QSJ 673;36
LASH;000396273;SL1;034 QSJ 672;6
LASH;004465482;SL1;034 QSJ 673;36
LASH;001851659;SL1;034 QSJ 671;11
LASH;005283795;SL1;034 QSJ 675;23
LASH;008084858;SL1;034 QSJ 676;18
LASH;045196613;SL1;034 QSJ 677;58
LASH;000963305;SL1;034 QSJ 676;28
LASH;008152098;SL1;034 QSJ 676;16
LASH;000012238;SL1;034 QSJ 676;11
LASH;013201158;SL1;034 QSJ 685;17
LASH;074104306;SL1;034 QSJ 680;72
LASH;074104306;SL1;034 QSJ 680;72
LASH;006019560;SL1;034 QSJ 678;40
LASH;008145563;SL1;034 QSJ 686;37
LASH;002656434;SL1;034 QSJ 686;55
LASH;010560254;SL1;034 QSJ 686;26
LASH;049389645;SL1;034 QSJ 686;11
LASH;000240729;SL1;034 QSJ 685;0
LASH;071623485;SL1;034 QSJ 685;0
LASH;008689083;SL1;034 QSJ 685;0
LASH;008145563;SL1;034 QSJ 686;0
LASH;117553115;SL1;034 QSJ 689;0
LASH;021493340;SL1;034 QSJ 689;0
LASH;005590493;SL1;034 QSJ 688;0
LASH;053943937;SL1;034 QSJ 69;0
LASH;117553115;SL1;034 QSJ 689;0
LASH;053617401;SL1;034 QSJ 687;0
LASH;005621631;SL1;034 QSJ 689;0
